system:index,area,class_id,state,tenure,year,.geo
0_11_2,0.17464864501953126,15,11,117,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,2.7943488220214845,21,11,117,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,296.282992919921,3,11,119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,22.791248980712897,4,11,119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,0.7858163635253907,12,11,119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,15.194087145996074,15,11,119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,29.948706274414075,21,11,119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,17.62520922241212,25,11,119,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,1.04758359375,3,11,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,0.08742000122070312,3,11,202,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,0.9615773010253905,3,11,207,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,6.634834960937501,3,11,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,0.5235791381835938,15,11,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,19.721787713623055,21,11,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,47.996207086181435,25,11,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,9.773802539062514,41,11,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,3.1396662597656255,3,11,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,218.52519778442522,3,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,10.476782977294919,4,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,0.6983967529296875,12,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,0.4365160034179687,15,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,0.7857345886230469,21,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,2.0952735717773434,25,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,1.2222057189941409,33,11,217,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,304.09001983642565,3,11,219,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,22.87467485351564,4,11,219,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,4.1905608703613275,15,11,219,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,19.11959210205079,21,11,219,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,13.70650921630859,25,11,219,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,0.7856848754882813,3,11,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,430.7699798950214,3,11,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,12.400892480468753,4,11,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,7.772397534179686,15,11,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,2.357849475097656,21,11,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,74.23001263427753,3,11,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,475.3974967773473,3,11,317,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,28.208632806396476,4,11,317,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,0.17462798461914064,15,11,317,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,10.128868481445313,21,11,317,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,2.0955200622558596,25,11,317,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,1673.8162294372394,3,11,319,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,74.5734970458985,4,11,319,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,46.1902108276367,15,11,319,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,235.92927076415964,21,11,319,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,8.382171307373047,25,11,319,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,1.135272314453125,41,11,319,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,87.35119606933591,3,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,5.845710076904296,4,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,0.34891416015625,12,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,4.5370928344726575,15,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,2.792054205322266,21,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,20.240032373046876,25,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,0.6978967407226562,41,11,400,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_0,265.5889365295419,3,11,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_1,573.1856016479513,4,11,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_2,49.62407061157227,15,11,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_3,11.35777996826173,21,11,1,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_0,68513.4105511446,3,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1,26373.268603089295,4,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2,2251.715042517084,12,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_3,112.33212390747066,15,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_4,56.19714218749999,21,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_5,138.13366675415028,25,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_6,1.7490511718750001,33,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_7,231.1289851257324,41,11,2,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0,44.7234374023437,3,11,7,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1,1.1357477966308593,4,11,7,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2,1.3101420898437497,21,11,7,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_0,2880.188353540124,3,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_1,1248.9720387878442,4,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_2,448.4687088928172,12,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_3,176.25712372436482,15,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_4,324.48933960571236,21,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_5,3.0541568420410155,24,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_6,1975.7768296569493,25,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_7,27.67103842163085,39,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_8,572.083079083263,41,11,14,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_0,8649.848774096856,3,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_1,2947.833970495652,4,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_2,0.08721163940429688,11,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_3,210.80913117675772,12,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_4,387.9219310241706,15,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_5,950.9852653381375,21,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_6,0.5234773315429688,24,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_7,5564.7518674865905,25,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_8,0.6105595031738281,33,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_9,114.02924947509739,39,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_10,889.1511460022034,41,11,15,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_0,18127.38628562035,3,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_1,12979.326976238866,4,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_2,0.4367818725585938,11,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_3,4606.108826892121,12,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_4,161.3903510803228,15,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_5,1123.213856951905,21,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_6,250.02201296386738,24,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_7,3211.216327654892,25,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_8,22.702038024902343,33,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_9,83.50894762573238,39,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_10,1321.5754949951413,41,11,16,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_0,733.3082636352515,3,11,17,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_1,133.10075034179647,4,11,17,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_2,4.977977563476562,21,11,17,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_3,4.1031521484375,33,11,17,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_0,47794.573518797035,3,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_1,27468.096409805403,4,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_2,0.17451039428710938,11,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_3,3050.54390086064,12,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_4,721.8023301391607,15,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_5,1526.6039988464315,21,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_6,3127.435526483051,24,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_7,4003.674679980329,25,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_8,2.008338958740234,33,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_9,60.93118208618159,39,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_10,1324.0572665039058,41,11,19,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_0,2.618935888671874,3,11,100,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_1,0.43637234497070315,15,11,100,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_0,336.0156379699709,3,11,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_1,13.185682208251949,4,11,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_2,0.34923734130859374,12,11,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_3,4.7137292297363285,15,11,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_4,36.9346438598633,21,11,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_5,32.63660781249996,25,11,114,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_0,42.17382540893563,3,11,115,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_1,4.104412750244138,4,11,115,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_0,866.0976387939382,3,11,117,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_1,136.40729427490254,4,11,117,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_2,0.17464864501953126,15,11,117,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_3,2.7943488220214845,21,11,117,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_0,296.8941672180167,3,11,119,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_1,23.577160278320324,4,11,119,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_2,0.7858163635253907,12,11,119,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_3,13.44770399780272,15,11,119,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_4,30.298003826904313,21,11,119,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_5,17.62520922241212,25,11,119,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13_0,1.04758359375,3,11,200,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14_0,0.08742000122070312,3,11,202,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_15_0,0.9615773010253905,3,11,207,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_0,6.634834960937501,3,11,214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_1,0.5235791381835938,15,11,214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_2,19.721787713623055,21,11,214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_3,47.996207086181435,25,11,214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_4,0.43633045043945307,39,11,214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_5,9.337472088623059,41,11,214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_0,3.1396662597656255,3,11,215,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_0,218.4378975891127,3,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_1,10.738692510986326,4,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_2,0.6983967529296875,12,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_3,0.1746064697265625,15,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_4,0.7857345886230469,21,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_5,2.0952735717773434,25,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_6,1.3095059143066408,33,11,217,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_0,304.26463676147443,3,11,219,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_1,22.874675115966813,4,11,219,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_2,2.7937001342773438,15,11,219,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_3,20.34183565063477,21,11,219,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_4,13.70650921630859,25,11,219,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20_0,0.7856848754882813,3,11,300,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_0,430.5079899902362,3,11,314,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_1,14.060153741455071,4,11,314,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_2,5.851146643066403,15,11,314,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_3,2.881829010009765,21,11,314,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_0,74.23001263427753,3,11,315,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_0,475.3974967773473,3,11,317,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_1,28.208632806396476,4,11,317,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_2,0.0873140380859375,15,11,317,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_3,10.216182427978517,21,11,317,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_4,2.0955200622558596,25,11,317,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_0,1673.5542882140946,3,11,319,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_1,74.66082967529303,4,11,319,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_2,36.847629608154314,15,11,319,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_3,245.4464605773921,21,11,319,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_4,8.382171307373047,25,11,319,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_5,1.135272314453125,41,11,319,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_0,86.82778529663084,3,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_1,6.020209637451171,4,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_2,0.08722849731445312,12,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_3,5.147697393798829,15,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_4,2.7048141235351566,21,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_5,20.327264770507814,25,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_6,0.6978967407226562,41,11,400,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_0,283.58675175170896,3,11,1,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_1,561.041442999269,4,11,1,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_2,47.52718831176755,15,11,1,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_3,7.601005694580082,21,11,1,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_0,68241.524470231,3,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1,26658.8841671579,4,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2,2251.1035101135194,12,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_3,97.54623586425777,15,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_4,53.66937907714843,21,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_5,134.28497001342768,25,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_6,5.33510765991211,33,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_7,0.5238472961425781,39,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_8,235.06347848510745,41,11,2,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_0,46.90708170776363,3,11,7,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_1,0.2622455810546875,4,11,7,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_0,2852.580140051352,3,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_1,1235.6312936279223,4,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_2,0.6983840576171876,11,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_3,440.26166419677423,12,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_4,184.2016086791984,15,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_5,248.75477340698257,21,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_6,3.490515319824219,24,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_7,1404.5114106445062,25,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_8,245.2775311279311,39,11,14,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
