system:index,area,class_id,state,tenure,year,.geo
0_5_0,15663.653194639915,3,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,188.0427310607917,4,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,23.11451544189454,11,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,61.04741223144531,12,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,333.0843900207505,15,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,3168.593630932597,21,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,0.9818241333007811,25,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,9.102669079589846,33,21,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,4459.767892590428,3,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,866.5228963684089,4,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,41.91010001220698,11,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,20.577670471191393,12,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,23.630492254638654,15,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,118.96454490356436,21,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,3.1183710632324213,25,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,4.723301800537109,33,21,9,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,457643.38589261204,3,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,177451.02871731177,4,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,1504.044170715306,5,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,2679.3572702026377,11,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,7025.067862390131,12,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,15649.197639233484,15,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,67863.96866829245,21,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,297.121326745606,24,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_8,1267.2700810363776,25,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_9,227.62043188476358,32,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_10,2191.0896346496693,33,21,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,58620.19168013419,3,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,55387.67381062567,4,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,9.466732153320315,5,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,2122.033537341329,11,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,7636.657753601012,12,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,706.1474050842222,15,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,1969.0720450867084,21,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,10.001410565185553,23,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,25.21217012939457,24,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,144.80687630004886,25,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_10,19.557111175537088,32,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_11,1363.523209088162,33,21,11,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,12795.692252508597,3,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,13593.72902533526,4,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,15393.86331328704,5,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,4742.53723655409,11,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,1091.862223144532,12,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,24.555634271240258,21,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,3043.3242417296674,23,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,524.3358265869099,24,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,1429.3474682189842,25,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_9,684.7129222106985,31,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_10,2217.015652337691,32,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_11,17223.230682007263,33,21,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,30463.530542010318,3,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,16579.1456516969,4,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,4350.702237194654,5,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,5527.278182153142,11,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,2632.6939583374174,12,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,916.911966180426,15,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,1682.689771697983,21,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_7,3557.1914464050196,23,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_8,571.6133717346191,24,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_9,850.7721578735345,25,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_10,426.0520460144075,32,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_11,5175.6023610595075,33,21,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,87145.54733101832,3,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,197775.5788168155,4,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,6.341533239746096,5,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,1421.9343283935534,11,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,26741.261243023888,12,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,7049.065725604239,15,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,25209.838188445996,21,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,72.10175432128909,24,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,523.9427022338865,25,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_9,15.149555377197263,29,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_10,11.789893170166012,32,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_11,827.1129635437007,33,21,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,141233.59366258504,3,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,318407.5688782249,4,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,2729.700783172604,11,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,52306.6534335693,12,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,7733.42349283445,15,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,35209.03899455592,21,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,17.691519433593747,24,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,807.9009931579593,25,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,21.88156990356445,29,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_9,1070.4617659851078,33,21,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,110393.22525141659,3,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,291022.075283288,4,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,4.197607623291016,5,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,1514.0602797729491,11,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,57649.122007952115,12,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,4145.586068121334,15,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,28383.558843750616,21,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,936.904699072258,23,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,3.4719854553222667,24,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_9,1245.7955824096673,25,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_10,69.91640755004883,29,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_11,9.28849824829101,32,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_12,2283.281910296635,33,21,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,36960.18138745613,3,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,6239.299068926983,4,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,186.92232802734375,11,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,55.9417073913574,12,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,946.7849015930226,15,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,1885.9788676818923,21,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,96.31396901855473,25,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_7,296.67755222778254,33,21,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,38912.85518406955,3,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,8328.581215039045,4,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,123.34700809936527,11,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,421.05261676635837,12,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,9262.443467290917,15,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,6052.799693823244,21,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,842.8168447692864,24,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,810.0844029357916,25,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,243.49980782470698,33,21,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,934426.9355506232,3,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,1135669.7301355086,4,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,16.4335962890625,5,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,5540.372562011711,11,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,50576.613503399676,12,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,72698.82095870344,15,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,301232.49417790875,21,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,3.482618713378907,23,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,423.0886304748538,24,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,4958.846976812747,25,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,30.158262145996094,29,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,0.802561444091797,30,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_12,20.54250694580077,32,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_13,4725.8935107604975,33,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_14,2.2267053955078127,41,21,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,6597.126376751601,3,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,18531.619085328224,4,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,17.07214907836914,11,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,6889.5742562073165,12,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,0.4446824829101562,15,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,95.85464915161137,21,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,0.8890641662597656,33,21,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,3302.8123303894026,3,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,3725.7166612732126,4,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,3.2023427917480465,11,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,56.90859442138676,12,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,364.3444260803222,15,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,367.5466286743164,21,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,4.27112184448242,25,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_7,2.4029014160156246,33,21,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,2176.1401286133,3,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,7427.43201021739,4,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,59.310293103027355,11,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,4950.2902971801095,12,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,158.63615983276344,15,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,0.08873157348632812,21,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,0.4465463012695312,23,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,7.9848111022949295,29,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,1.9647355407714837,32,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_9,39.79632007446291,33,21,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,5228.727782598655,3,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,361.45492649536243,4,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,91.27466144409192,5,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,16.412052099609376,11,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,5.358833074951171,12,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,1159.874677203362,15,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,45.65154866943352,21,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,9.16630289306641,25,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,39.20751931152341,32,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,35.62716555175781,33,21,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,423.43088024292115,3,21,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,1416.365734680164,4,21,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,10.098576629638675,11,21,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,32.86464497070314,12,21,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,0.5315404541015625,15,21,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,1.5060119934082035,21,21,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,1220.3796095031669,3,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,233.89470601196132,4,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,1.338174017333984,11,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,1.6957506713867183,12,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,13.208999865722657,15,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,100.92100086059574,21,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,1.249222882080078,33,21,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,709.548184558106,3,21,109,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,94.25030769653327,4,21,109,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,0.6242281982421876,11,21,109,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,7.758238262939454,15,21,109,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,46.98041876831053,21,21,109,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,0.6236145751953125,25,21,109,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,246263.593289897,3,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,42248.6286263789,4,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,435.4806768371585,11,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,243.1465374877927,12,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,8797.655974621575,15,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,45846.50221581391,21,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,13.004679901123051,24,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_7,155.9906467773437,25,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_8,214.25303380737307,33,21,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,12681.569106115632,3,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,13163.16666779204,4,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,249.53002603759788,11,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,3307.3228742003894,12,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,171.4728639404303,15,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,518.6247737853993,21,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,7.01389686279297,24,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_7,71.08591204833975,25,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_8,44.55710876464842,33,21,111,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,4197.376904827817,3,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,1463.744399395745,4,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,208.94364063720695,5,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_3,359.9345580383305,11,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_4,95.81046729125981,12,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_5,297.0011643188439,23,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_6,13.840506842041002,24,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_7,191.7138710998535,25,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_8,197.42574827880853,32,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_9,232.60670273437484,33,21,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,30008.541292882197,3,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_1,16520.55253718825,4,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_2,7.054594116210939,5,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_3,331.9389755554201,11,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_4,199.93518389892571,12,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_5,118.54386019897437,15,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_6,238.0806154052738,21,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_7,9.108597344970711,23,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_8,10.715703912353515,24,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_9,29.102033099365237,25,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_10,3.9291468322753915,32,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_11,320.45976973266636,33,21,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,216182.17289978592,3,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_1,388280.9369906929,4,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_2,19.917767749023454,5,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_3,1402.3803480773934,11,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_4,32272.50346088885,12,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_5,22436.943977545245,15,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_6,59161.33049208386,21,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_7,111.30151356201131,24,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_8,882.1388942749036,25,21,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
