system:index,area,class_id,state,tenure,year,.geo
0_0_0,1350.105688323977,3,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_1,9673.32605463876,4,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_2,59.33122490234368,11,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_3,23.45741095581055,12,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_4,373.1323443664554,15,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_5,295.5274327148431,21,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_6,37.85406046752929,25,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_7,99.81477156982409,33,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_8,2.852503125,46,31,1,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,634.1108221557545,3,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_1,21039.00903045772,4,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_2,59.815999926758366,11,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_3,45.56802829589846,12,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_4,946.1623499084338,15,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_5,122.79068012084963,21,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_6,197.88375158691343,25,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_7,125.76844682006775,33,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_8,9.944588702392592,41,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_9,24.731997143554693,46,31,2,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,21958.917187774514,3,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,89953.51044316238,4,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,23.447009460449173,9,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,4425.509499847429,11,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,76267.65728513847,12,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,34098.78154467568,15,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_6,872.7857698791488,21,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_7,242.95450807495112,25,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_8,59023.70095413829,29,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_9,46.97336107788085,33,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_10,0.6044039978027343,39,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_11,35.98887665405269,41,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_12,187.98840156860354,46,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_13,0.17275602416992186,48,31,3,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,11269.635047833233,3,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_1,67143.00924535241,4,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_2,4.897343200683594,9,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_3,307.02102230224597,11,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_4,8133.958799481197,12,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_5,3714.376897137453,15,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_6,2152.391745727538,21,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_7,7.632606072998043,24,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_8,281.68522806396476,25,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_9,8765.027251494477,29,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_10,312.34707673950203,33,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_11,492.3188184326146,46,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_12,0.3408473693847656,48,31,4,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,1303.5659312438947,3,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,11930.523312201509,4,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,10.506103381347657,9,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,4.533145965576171,11,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,397.82002779541017,12,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_5,426.46742721557604,15,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,34.196975225830066,21,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,11.818592327880857,25,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_8,0.517909814453125,33,31,5,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,15.646654492187501,3,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,53.21235822753897,4,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,15.768240429687511,11,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,32.485895465087886,12,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,17.12455829467774,15,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,4.719189514160156,21,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,0.08611591796875,25,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,4.741106512451172,33,31,6,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,87.61553879394529,3,31,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,18.87712067260742,4,31,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,5.2471250671386755,12,31,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,29.94245728759768,15,31,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,15.956198901367177,21,31,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,1.0976634643554688,33,31,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,59910.0649418027,3,31,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,190082.15970292702,4,31,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,3292.535496777276,9,31,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,6843.323926611317,11,31,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
