system:index,area,class_id,state,tenure,year,.geo
0_2_1,76.94329424438482,4,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,83.12436184692363,9,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,255.00200621948252,11,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,323.2584714538575,12,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,4389.015752825895,15,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_6,517.2391470764139,21,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_7,367.12540986938643,24,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_8,76.29730614624015,25,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_9,144.58208146362298,33,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_10,169.6075077941901,39,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_11,71.33788238525392,41,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_12,0.32677954101562495,47,41,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,146.41381641845697,3,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_1,0.16370816650390624,4,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_2,14.877517364501953,9,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_3,6.94789725341797,11,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_4,1.144148956298828,12,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_5,186.90037269897442,15,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_6,59.12341602172852,21,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_7,2.0433996948242186,25,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_8,4.741443493652344,33,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_9,33.66727533569336,39,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_10,6.708253515625,41,41,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,116.07299216308598,3,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,1.7178983093261722,4,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,2.9415651977539063,9,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,3.1046392517089854,11,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,0.49056340942382815,12,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_5,157.72347918701163,15,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,73.03421738891608,21,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,3.024737463378906,25,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_8,1.1437548217773437,33,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_9,45.53257485351564,39,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_10,23.469919647216805,41,41,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,210.11559108276361,3,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,1.553014031982422,4,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,58.062944250488165,9,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,12.584218957519528,11,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,2.7772821716308593,12,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,102.667673449707,15,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,53.958977685546884,21,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,1.1446929016113279,24,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_8,4.170233874511719,25,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_9,12.748096246337893,33,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_10,51.521228747558645,39,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_11,6.214427270507812,41,41,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,2223.5511156372067,3,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,14.144758880615235,4,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,53.471462725830065,9,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,22.64892392578125,11,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,14.461400927734378,12,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,3262.2514167053523,15,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,1449.651064935328,21,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,3.0254875732421866,24,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,23.871996380615247,25,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,3.0260880676269535,33,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,1538.4682830078,39,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_11,362.3358890380867,41,41,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,23.025707244873065,3,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,0.16335218505859372,4,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,0.32670791625976564,9,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,2.85858226928711,11,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,0.9778135070800782,12,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,0.24501988525390622,15,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,7.431424328613281,33,41,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,186.5619321472164,3,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,2.862342114257813,4,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,11.285207287597663,9,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,0.40881190185546873,11,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,4.3345051208496095,12,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,445.9752472290057,15,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,298.59948663940384,21,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,11.287179852294926,25,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,306.7728583496089,39,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,12.677014093017585,41,41,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,1760.4557978637745,3,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,12.328201861572268,4,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,203.0798216674813,9,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,100.07749608764641,11,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,88.18218179931645,12,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,2557.3250665466708,15,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,286.63294898681625,21,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,0.08167210693359375,24,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,14.032223114013677,25,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_9,14.536263037109368,33,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_10,297.4297199218755,39,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_11,126.79150706787125,41,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_12,0.4904304077148438,46,41,113,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,361.79369420165955,3,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,0.9815004882812501,4,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,13.648502252197247,9,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,7.113538610839845,11,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,8.50287553710939,12,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,573.6603194091803,15,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,169.41917321166983,21,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_7,0.40887286987304683,24,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_8,5.640185443115234,25,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_9,1.1445942993164064,33,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_10,165.61552515869093,39,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_11,21.997741461181647,41,41,114,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,116.4581244934082,3,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,9.14895041503907,9,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,0.8994583251953124,11,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,1.7957839050292967,12,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,94.56258454589847,15,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,38.5892983642578,21,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,1.1433631835937499,25,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,38.320893994140626,39,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,14.702067816162113,41,41,115,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,133.6368059692382,3,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,0.0817862548828125,4,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,5.480717541503906,9,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,0.3265772094726562,11,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,0.5717409667968751,12,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,114.47529194335945,15,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,45.722506817626964,21,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,1.2271283325195312,25,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,0.40882369384765627,33,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_9,58.57951146850592,39,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_10,7.604152008056641,41,41,116,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,2395.191780035396,3,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,20.842503466796867,4,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,67.10384555664061,9,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,33.58919786987305,11,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,16.48676583862305,12,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,4164.034432885739,15,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,1206.046767498772,21,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,80.65621252441395,25,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,3.4332914916992197,33,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_9,2241.2346135986786,39,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_10,382.8455795166017,41,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_11,0.4904882629394531,46,41,200,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,5.305202331542969,3,41,204,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,0.8158788757324219,12,41,204,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,3.5059633056640616,15,41,204,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,88.08505512084955,3,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,5.478497583007819,4,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,2.8618746826171884,9,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,2.2079553100585936,11,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,1.0632392822265626,12,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,194.73408329467753,15,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,95.9296594055173,21,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,3.5164869140625,25,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,134.60694154663065,39,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_9,6.623700469970702,41,41,210,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,4991.3100709411865,3,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,48.48220999145507,4,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,605.4257918273971,9,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,283.6570978881837,11,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,669.6013590332003,12,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,9634.943438299448,15,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,763.5708606445335,21,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,3.9215333496093763,24,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,37.122127441406256,25,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,23.683856677246105,33,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,1668.5742213867302,39,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,754.675239605712,41,41,213,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,462.8041058410648,3,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,4.170144732666016,4,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,11.685753839111332,9,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,9.314604772949219,11,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,3.5957449035644533,12,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,874.668111029054,15,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,293.2185153381336,21,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_7,3.8413549804687497,25,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_8,0.8171578796386719,33,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_9,450.26629314575337,39,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_10,138.1810287658692,41,41,214,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,1688.341265533449,3,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,62.54631066894545,4,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,251.49702857055598,9,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,44.438419744873016,11,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,16.670638513183608,12,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,3115.561642468252,15,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,1021.7747530639675,21,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_7,14.386215856933596,25,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_8,7.519945001220703,33,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_9,2029.6859207702857,39,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_10,478.7407600891121,41,41,215,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,148.89110120239263,3,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,0.0817892822265625,4,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,48.33550082397466,9,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,4.409065325927735,11,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,205.33487642822243,15,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,18.79978215332031,21,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,0.9815102722167967,25,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,2.3691329956054688,33,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,18.78027322387696,39,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_9,1.3878334533691405,41,41,216,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,9914.2064586246,3,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,312.19099036865094,4,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,10053.644717522804,9,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,256.02215364990207,11,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,90.26718682861303,12,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,6733.213687750253,15,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,1082.5329086303732,21,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,29.830500604248034,25,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,89.47755839843745,33,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,1695.6133165039018,39,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_10,335.2790873596193,41,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_11,0.49063876953124996,46,41,300,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,107.53984448242167,3,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,10.537395111083978,4,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,4.8993508300781246,9,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,11.843947326660153,11,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,2.8577789184570306,12,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,15.764304443359357,15,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,0.6532958312988281,21,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,1.9597859130859379,33,41,304,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,22.491076794433596,3,41,310,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,1.6354615356445312,4,41,310,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,18.31926013793947,15,41,310,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,5.561022204589844,21,41,310,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,21.58746682128905,39,41,310,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,2.453261358642578,41,41,310,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,39035.77976048372,3,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,835.0767168884282,4,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,13990.196270367926,9,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,2406.528534814459,11,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,3124.1122348083463,12,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,73071.17569666749,15,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,4694.237452703875,21,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_7,1.4697019775390625,24,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_8,150.4460079345704,25,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_9,209.85632470092793,33,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_10,8223.741295965609,39,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_11,3453.544669451908,41,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_12,0.5717979187011718,47,41,313,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,756.5115339172362,3,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,1.3900923034667971,4,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,67.17933036499018,9,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,15.201549230957024,11,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,1220.6540934204163,15,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,267.16292214965796,21,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,6.29347631225586,25,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_7,3.02459921875,33,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_8,292.06463358764665,39,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_9,94.91413619995117,41,41,314,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,2610.7986468261875,3,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,87.73613650512695,4,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,80.72426682739253,9,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,34.63019650268552,11,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,20.02056293945311,12,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,4691.844475982627,15,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,761.2017448364262,21,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_7,7.518624206542969,25,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_8,8.25763743286133,33,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_9,2055.0563562988145,39,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_10,530.6458340515153,41,41,315,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,10629.077063724033,3,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,234.91161864013745,4,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,4766.099778588759,9,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_3,232.30768876953124,11,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_4,72.79157557983402,12,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_5,13812.32303900822,15,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_6,2484.8865459960853,21,41,316,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
