system:index,area,class_id,state,tenure,year,.geo
0_6_7,368.1409842285151,25,52,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,614.6940277770927,33,52,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,2.926945532226562,41,52,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,21.36276740722656,46,52,7,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,12.195366137695318,3,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,67.154395690918,4,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,5.921668200683594,11,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,0.6962484008789063,12,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,0.7838713439941406,15,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,0.8708095336914061,21,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,1.6547697814941404,25,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,35.276119024658186,33,52,8,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,99275.17483115252,3,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,381348.2593722081,4,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,8461.114568444647,11,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,38409.017369982765,12,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,182886.51140255117,15,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,83307.33713571134,21,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,0.08556845703125,24,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,7581.148905371105,25,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,480.26494047851577,29,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,1820.0600972595223,33,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_10,2809.110721850586,39,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_11,2117.549385778807,41,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_12,67.9378017822267,46,52,10,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,16893.372877922135,3,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,31820.985212640564,4,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,647.3935450195303,11,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,11968.916972113682,12,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,10005.751363629186,15,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,4556.3455346130395,21,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,373.68849993286193,24,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,1672.8166575866737,25,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,3838.4992489929245,33,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_9,2.2383779113769537,39,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_10,0.77543076171875,41,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_11,51.348749859619176,46,52,12,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,30931.00173084712,3,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,122338.66885995875,4,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,1559.149765924069,11,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,34449.77115291809,12,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,22299.567237982228,15,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,13523.326229577773,21,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_6,762.3015211425776,24,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_7,2088.2862760131866,25,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_8,149.4786141845702,29,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_9,796.2150135986298,33,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_10,3.2812283325195306,39,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_11,104.08207749023406,41,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_12,13.74604408569337,46,52,13,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_0,38190.31078682866,3,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1,77026.80007083128,4,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_2,3353.4336451049776,11,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_3,8316.886989880366,12,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_4,93108.86292210067,15,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_5,37723.73735019532,21,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_6,114.62321203613283,24,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_7,2664.397610284422,25,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_8,173.97891127319332,29,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_9,2704.66044446411,33,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_10,2437.4298729675256,39,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_11,4906.1601953491245,41,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_12,62.17415513305665,46,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_13,0.3407275573730469,48,52,14,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,50872.46276668093,3,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,124771.84198248874,4,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,7238.324385797153,11,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,20972.772904119935,12,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,114923.74811789542,15,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,49181.984631713894,21,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,45.12638352050781,24,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,2746.8920694763174,25,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,395.7520306579587,29,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_9,3705.336348907469,33,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_10,5812.748937121598,39,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_11,5748.247698065189,41,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_12,80.13522336425781,46,52,15,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,57674.24003975242,3,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,154618.61759594092,4,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,8.051841589355469,9,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,9105.784920178183,11,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,17942.610511511193,12,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,120483.23197279623,15,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,45519.173997662336,21,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,47.244809442138724,24,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,3199.5954398925765,25,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_9,532.5591485839847,29,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_10,0.4346739440917969,30,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_11,7037.650830493157,33,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_12,8025.1030746460665,39,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_13,4595.538362634263,41,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_14,17.779434979248048,46,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_15,3.7768217102050783,47,52,16,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,20.42480705566406,3,52,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,36.43039638061522,4,52,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,1.2098380065917969,15,52,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,14.431550885009761,21,52,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,2.330883624267578,25,52,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,66.55983087768544,33,52,17,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,3029.826088586432,3,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,24795.1578374022,4,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,112.45267050781254,11,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,3749.4044162109176,12,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,9837.256434387118,15,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,4653.403308715807,21,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,4.0300171630859385,24,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,801.4986128723232,25,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,17.62743543701172,29,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_9,274.92182701416004,33,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_10,163.5123386413574,39,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_11,198.92590331420865,41,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_12,12.39366412353515,46,52,19,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,432247.800193081,3,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,721094.8469438631,4,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,12.1582979675293,9,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,16830.900488842766,11,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,59686.48648041988,12,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,1548183.5877348278,15,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,523453.8481359076,21,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,609.1039676269529,24,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,36530.4122466309,25,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,909.7449207458525,29,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,52.55394957275399,30,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,7730.04285852051,33,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_12,14714.396941491686,39,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_13,50260.59741391605,41,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_14,475.33155945434595,46,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_15,0.34290107421875,47,52,100,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,829.0076449707016,3,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,1749.4376672424137,4,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,12.507110552978515,12,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,45.68111367797851,15,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,67.3930316955566,21,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,3.8222565429687503,25,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,1.7373707031250003,33,52,101,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,4.149123071289063,3,52,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,8.295628942871097,4,52,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,0.6911609375,15,52,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,1.1231428771972654,21,52,102,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,3794.20528399043,3,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,27997.107868503965,4,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,163.89947731323187,11,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,4207.437665606712,12,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,992.5035462585499,15,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,33.964406903076174,21,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,9.866789312744142,25,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,81.52505746459971,29,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,86.29020683593725,33,52,103,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,883.5412332275358,3,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,4094.3673604552687,4,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,355.8151189880368,11,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,1091.3067723449828,12,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,2382.180026062001,15,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,150.1337861145017,21,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,1.6362777282714844,24,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,40.81397061157226,25,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,3.389336340332032,29,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_9,1.0421201110839844,33,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_10,0.3478179443359375,41,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_11,5.390895758056638,46,52,104,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,218.79104388427757,3,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,840.0099337524479,4,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,26.12968673706054,11,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,731.3133759216222,12,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,86.20777483520504,15,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,9.593541375732421,21,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,0.8653442199707031,25,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_7,21.02758442382812,33,52,105,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,38.2355624511719,3,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,374.55410640259106,4,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,91.36996296386711,11,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,5.922860900878907,15,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,34.05846990966797,21,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,0.26126780395507815,24,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,0.2612678955078125,25,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_7,3.570594012451172,33,52,106,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,44.00921618041993,3,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,27.297577441406236,4,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,2.1541399291992187,11,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,4.3930082031249995,12,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,10.594736749267584,15,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,8.612677398681644,21,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,1.2068564819335936,24,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_7,3.3619171936035164,25,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_8,1.2921564758300779,33,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_9,0.9482166259765624,39,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_10,0.08620194702148437,41,52,107,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,1.6546068237304685,4,52,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,1.3063986511230468,15,52,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,0.08709314575195312,25,52,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,0.08708319702148437,33,52,108,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,7830.553984234654,3,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,17820.465567486564,4,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,759.3772424560606,11,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_3,4498.304849908469,12,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_4,5613.1379634155255,15,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_5,7679.215198016312,21,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_6,212.54809672241208,25,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_7,225.30880036010709,29,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_8,86.7151017578125,33,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_9,67.89410546264645,39,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_10,122.17457705078124,41,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_11,0.432112646484375,46,52,110,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,7945.842520092468,3,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,22797.852554498586,4,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,168.54842167358413,11,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_3,4606.140059503087,12,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_4,12545.2735682435,15,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_5,5343.445052606154,21,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_6,11.207420788574215,24,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_7,310.7932884033205,25,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_8,6.813073803710936,30,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_9,121.618555316162,33,52,112,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
